schema_type,name,description,format,created,last_modified,size,url,url_type,dkan_parent_dataset_node_id,dkan_parent_dataset_title,dkan_resource_node_id,dkan_uri
data,"Housing Tenure, Condition, Period of Construction and Structural Type (National Household Survey 2011)",,CSV,2018-09-19 09:36:01,2021-04-01 00:42:03,9791,https://open.yukon.ca/sites/default/files/NHS_2011_HOUSING_TENURE_0.CSV,upload,22278,"Housing Tenure, Condition, Period of Construction and Structural Type (National Household Survey 2011)",22279,https://open.yukon.ca/data/datasets/housing-tenure-condition-period-construction-and-structural-type-national-household-0
data,Post-secondary Qualifications by Major Field of Study (Census 2001),,CSV,2018-09-19 09:36:01,2021-04-01 00:42:03,6033,https://open.yukon.ca/sites/default/files/CENSUS_2001_EDU_FIELD_0.CSV,upload,22280,Post-secondary Qualifications by Major Field of Study (Census 2001),22281,https://open.yukon.ca/data/datasets/post-secondary-qualifications-major-field-study-census-2001/resource/0b39ca54-8de3
data,"Non-census Family Income (in 2000, Census 2001)",,CSV,2018-09-19 09:36:01,2021-04-01 00:42:03,20333,https://open.yukon.ca/sites/default/files/CENSUS_2001_NON_FAM_INC_0.CSV,upload,22282,"Non-census Family Income (in 2000, Census 2001)",22283,https://open.yukon.ca/data/datasets/non-census-family-income-2000-census-2001/resource/be440d06-4e0b-45b6-bf91
data,Post-secondary Qualifications by Major Field of Study (National Household Survey 2011),,CSV,2018-09-19 09:36:01,2021-04-01 00:42:03,8215,https://open.yukon.ca/sites/default/files/NHS_2011_POSTSECONDARY_FOS_0.CSV,upload,22284,Post-secondary Qualifications by Major Field of Study (National Household Survey 2011),22285,https://open.yukon.ca/data/datasets/post-secondary-qualifications-major-field-study-national-household-survey-2011-0
data,Housing and Shelter Costs (Census 2006),,CSV,2018-09-19 09:36:01,2021-04-01 00:42:03,5178,https://open.yukon.ca/sites/default/files/CENSUS_2006_DWL_HHD_COSTS_0.CSV,upload,22286,Housing and Shelter Costs (Census 2006),22287,https://open.yukon.ca/data/datasets/housing-and-shelter-costs-census-2006/resource/75dcbc65-e07c-49d3-9ff8-0e836a0ff340
data,Employment Income (Census 2006),,CSV,2018-09-19 09:40:54,2021-04-01 00:42:06,17534,https://open.yukon.ca/sites/default/files/CENSUS_2006_EMPLOY_INCOME_0.CSV,upload,22288,Employment Income (Census 2006),22289,https://open.yukon.ca/data/datasets/employment-income-census-2006/resource/d5912c77-9cfd-42f6-89cd-66614a2f9271
data,"Non-economic Family Income (in 2005, Census 2006)",,CSV,2018-09-19 09:40:54,2021-04-01 00:42:06,23373,https://open.yukon.ca/sites/default/files/CENSUS_2006_NON_FAM_INC_0.CSV,upload,22290,"Non-economic Family Income (in 2005, Census 2006)",22291,https://open.yukon.ca/data/datasets/non-economic-family-income-2005-census-2006/resource/d19c88d6-a143-43af-9466
data,"Household Income (in 2000, Census 2001)",,CSV,2018-09-19 09:40:54,2021-04-01 00:42:03,9455,https://open.yukon.ca/sites/default/files/CENSUS_2001_HHD_INC_0.CSV,upload,22292,"Household Income (in 2000, Census 2001)",22293,https://open.yukon.ca/data/datasets/household-income-2000-census-2001/resource/f9095af5-e869-4c6b-ae44-4752a493c85e
data,Highest Level of Schooling (Census 2001),,CSV,2018-09-19 09:40:54,2021-04-01 00:51:20,4000,https://open.yukon.ca/sites/default/files/CENSUS_2001_HIGHEST_EDU_0.CSV,upload,22294,Highest Level of Schooling (Census 2001),22295,https://open.yukon.ca/data/datasets/highest-level-schooling-census-2001/resource/bd24080f-623a-4293-9fd6-7bb32c81afe8
data,Aboriginal Population (Census 2001),,CSV,2018-09-19 09:41:31,2021-04-01 00:42:06,4578,https://open.yukon.ca/sites/default/files/CENSUS_2001_ABOR_POP_0.CSV,upload,22296,Aboriginal Population (Census 2001),22297,https://open.yukon.ca/data/datasets/aboriginal-population-census-2001/resource/87bd309d-9146-4851-99d0-f6f2da8e9768
data,Housing and Shelter Costs (National Household Survey 2011),,CSV,2018-09-19 09:41:31,2021-04-01 00:42:06,9185,https://open.yukon.ca/sites/default/files/NHS_2011_HOUSING_COSTS_0.CSV,upload,22298,Housing and Shelter Costs (National Household Survey 2011),22299,https://open.yukon.ca/data/datasets/housing-and-shelter-costs-national-household-survey-2011/resource/86f9f33c-e5c7-472b
data,Post-secondary Qualifications by Major Field of Study (Census 2006),,CSV,2018-09-19 09:41:31,2021-04-01 00:42:06,6422,https://open.yukon.ca/sites/default/files/CENSUS_2006_EDU_FIELD_0.CSV,upload,22302,Post-secondary Qualifications by Major Field of Study (Census 2006),22303,https://open.yukon.ca/data/datasets/post-secondary-qualifications-major-field-study-census-2006/resource/44f9db9b-e46a
data,School Attendance (Census 2001),,CSV,2018-09-19 09:45:48,2021-04-01 00:42:09,2769,https://open.yukon.ca/sites/default/files/CENSUS_2001_EDU_ATTEND_0.CSV,upload,22306,School Attendance (Census 2001),22307,https://open.yukon.ca/data/datasets/school-attendance-census-2001/resource/52227e34-c1b1-4c44-8c35-9f612dd28cc7
data,Labour Force Participation (Census 2006),,CSV,2018-09-19 09:45:48,2021-04-01 00:42:09,12987,https://open.yukon.ca/sites/default/files/CENSUS_2006_LBF_PARTICIPATION_0.CSV,upload,22308,Labour Force Participation (Census 2006),22309,https://open.yukon.ca/data/datasets/labour-force-participation-census-2006/resource/0fbc79e8-06b9-4861-8135-94bbfab47f0c
data,Religion (Census 2001),,CSV,2018-09-19 09:45:48,2021-04-01 00:42:06,5462,https://open.yukon.ca/sites/default/files/CENSUS_2001_RELIGION_0.CSV,upload,22312,Religion (Census 2001),22313,https://open.yukon.ca/data/datasets/religion-census-2001/resource/6828f337-efc8-4e3e-be1b-6eed2c89bb73
data,Ethnic Origin (Census 2006),,CSV,2018-09-19 09:45:48,2021-04-01 00:51:20,21048,https://open.yukon.ca/sites/default/files/CENSUS_2006_ORIGIN_0.CSV,upload,22314,Ethnic Origin (Census 2006),22315,https://open.yukon.ca/data/datasets/ethnic-origin-census-2006/resource/d592e455-3cc2-4b28-8bf0-d87a1dda5211
data,"Individual Income (in 2000, Census 2001)",,CSV,2018-09-19 09:46:20,2021-04-01 00:42:09,21852,https://open.yukon.ca/sites/default/files/CENSUS_2001_INC_INDIVIDUAL_0.CSV,upload,22316,"Individual Income (in 2000, Census 2001)",22317,https://open.yukon.ca/data/datasets/individual-income-2000-census-2001/resource/b8f684db-7bd4-4459-85b6-0f9e48031014
data,Labour Force Class (Census 2006),,CSV,2018-09-19 09:46:20,2021-04-01 00:42:09,8314,https://open.yukon.ca/sites/default/files/CENSUS_2006_LBF_CLASS_0.CSV,upload,22318,Labour Force Class (Census 2006),22319,https://open.yukon.ca/data/datasets/labour-force-class-census-2006/resource/f06377b2-1084-434a-b5f6-7926d1ecf17d
data,Post-secondary Qualification by Location of Study (Census 2006),,CSV,2018-09-19 09:46:20,2021-04-01 00:42:09,4053,https://open.yukon.ca/sites/default/files/CENSUS_2006_EDU_LOCATION_0.CSV,upload,22320,Post-secondary Qualification by Location of Study (Census 2006),22321,https://open.yukon.ca/data/datasets/post-secondary-qualification-location-study-census-2006/resource/3f0c707c-b196-4402
data,Mobility Status (Census 2001),,CSV,2018-09-19 09:46:20,2021-04-01 00:42:09,4452,https://open.yukon.ca/sites/default/files/CENSUS_2001_MOBILITY_0.CSV,upload,22322,Mobility Status (Census 2001),22323,https://open.yukon.ca/data/datasets/mobility-status-census-2001/resource/9150ca88-8f52-4eb5-a3c5-d5eb1b5d17f9
data,"Economic Family Total and After-tax Income (in 2010, National Household Survey 2011)",,CSV,2018-09-19 09:46:50,2021-04-01 00:42:12,9691,https://open.yukon.ca/sites/default/files/NHS_2011_EC_FAMILY_INCOME_0.CSV,upload,22324,"Economic Family Total and After-tax Income (in 2010, National Household Survey 2011)",22325,https://open.yukon.ca/data/datasets/economic-family-total-and-after-tax-income-2010-national-household-survey-2011-0
data,Place of Employment (Census 2001),,CSV,2018-09-19 09:46:50,2021-04-01 00:42:09,5249,https://open.yukon.ca/sites/default/files/CENSUS_2001_PLACE_OF_WORK_0.CSV,upload,22326,Place of Employment (Census 2001),22327,https://open.yukon.ca/data/datasets/place-employment-census-2001/resource/ed9b8af7-aff5-47af-9aa6-22aca8419cb6
data,Population by Sex and Age Group (Census 2011),,CSV,2018-09-19 09:46:50,2021-04-01 00:42:09,10985,https://open.yukon.ca/sites/default/files/CENSUS_2011_POP_AGE_0.CSV,upload,22328,Population by Sex and Age Group (Census 2011),22329,https://open.yukon.ca/data/datasets/population-sex-and-age-group-census-2011/resource/d127b5f5-8937-4398-9ef6-e674fe0689b9
data,"Highest Certificate, Diploma or Degree (National Household Survey 2011)",,CSV,2018-09-19 09:47:31,2021-04-01 00:42:12,9262,https://open.yukon.ca/sites/default/files/NHS_2011_HIGHEST_CERTIF_0.CSV,upload,22334,"Highest Certificate, Diploma or Degree (National Household Survey 2011)",22335,https://open.yukon.ca/data/datasets/highest-certificate-diploma-or-degree-national-household-survey-2011/resource/b9159903
data,Religion (National Household Survey 2011),,CSV,2018-09-19 09:47:31,2021-04-01 00:42:12,3051,https://open.yukon.ca/sites/default/files/NHS_2011_Religion_0.CSV,upload,22336,Religion (National Household Survey 2011),22337,https://open.yukon.ca/data/datasets/religion-national-household-survey-2011/resource/8c7960ed-d9a5-4b51-880d-36c140734b8c
data,"Household Income (in 2010, National Household Survey 2011)",,CSV,2018-09-19 09:47:31,2021-04-01 00:42:12,11443,https://open.yukon.ca/sites/default/files/NHS_2011_HHD_INCOME_0.CSV,upload,22338,"Household Income (in 2010, National Household Survey 2011)",22339,https://open.yukon.ca/data/datasets/household-income-2010-national-household-survey-2011/resource/657254a7-0abc-4d99-8817
data,Citizenship (Census 2006),,CSV,2018-09-19 09:48:00,2021-04-01 00:42:15,3171,https://open.yukon.ca/sites/default/files/CENSUS_2006_CITIZENSHIP_0.CSV,upload,22344,Citizenship (Census 2006),22345,https://open.yukon.ca/data/datasets/citizenship-census-2006/resource/b2ca016c-6ed7-4177-a287-2c1e71e62cd2
data,"Individual Income (in 2005, Census 2006)",,CSV,2018-09-19 09:48:00,2021-04-01 00:42:12,23893,https://open.yukon.ca/sites/default/files/CENSUS_2006_INC_INDIVIDUAL_0.CSV,upload,22350,"Individual Income (in 2005, Census 2006)",22351,https://open.yukon.ca/data/datasets/individual-income-2005-census-2006/resource/63c2fa4b-4ca7-44d9-804b-e14d37169630
data,Immigration (Census 2006),,CSV,2018-09-19 09:48:00,2021-04-01 00:42:12,19002,https://open.yukon.ca/sites/default/files/CENSUS_2006_IMMIGRATION_0.CSV,upload,22352,Immigration (Census 2006),22353,https://open.yukon.ca/data/datasets/immigration-census-2006/resource/8bed5a06-43c8-4345-9abf-3dad2e25f3ef
data,Aboriginal Population (National Household Survey 2011),,CSV,2018-09-19 09:48:33,2021-04-01 00:42:15,8611,https://open.yukon.ca/sites/default/files/NHS_2011_ABOR_POP_0.CSV,upload,22354,Aboriginal Population (National Household Survey 2011),22355,https://open.yukon.ca/data/datasets/aboriginal-population-national-household-survey-2011/resource/403b805a-6223-4add-a2cb
data,Citizenship (Census 2001),,CSV,2018-09-19 09:48:33,2021-04-01 00:42:15,2596,https://open.yukon.ca/sites/default/files/CENSUS_2001_CITIZENSHIP_0.CSV,upload,22356,Citizenship (Census 2001),22357,https://open.yukon.ca/data/datasets/citizenship-census-2001/resource/1d3ff2e4-11e1-4c94-87ec-b9760eedce9c
data,Employment Income (National Household Survey 2011),,CSV,2018-09-19 09:48:33,2021-04-01 00:42:15,6960,https://open.yukon.ca/sites/default/files/NHS_2011_EMP_INCOME_0.CSV,upload,22358,Employment Income (National Household Survey 2011),22359,https://open.yukon.ca/data/datasets/employment-income-national-household-survey-2011/resource/9505aae6-af35-4a43-86e3
data,Language Used at Work (National Household Survey 2011),,CSV,2018-09-19 09:48:33,2021-04-01 00:42:15,3134,https://open.yukon.ca/sites/default/files/NHS_2011_WORK_LANGUAGE_0.CSV,upload,22360,Language Used at Work (National Household Survey 2011),22361,https://open.yukon.ca/data/datasets/language-used-work-national-household-survey-2011/resource/b856829c-2fe6-4071-a47c
data,Housing and Shelter Costs (Census 2001),,CSV,2018-09-19 09:48:33,2021-04-01 00:42:15,1821,https://open.yukon.ca/sites/default/files/CENSUS_2001_DWL_HHD_COSTS_0.CSV,upload,22362,Housing and Shelter Costs (Census 2001),22363,https://open.yukon.ca/data/datasets/housing-and-shelter-costs-census-2001/resource/da1becd0-d446-4c06-841d-c4af5e213f05
data,Employed Labour Force by Mode of Transportation (National Household Survey 2011),,CSV,2018-09-19 09:49:31,2021-04-01 00:42:15,7276,https://open.yukon.ca/sites/default/files/NHS_2011_EMP_TRANSIT_MODE_0.CSV,upload,22364,Employed Labour Force by Mode of Transportation (National Household Survey 2011),22365,https://open.yukon.ca/data/datasets/employed-labour-force-mode-transportation-national-household-survey-2011/resource
data,Visible Minority Group (National Household Survey 2011),,CSV,2018-09-19 09:49:31,2021-04-01 00:42:15,7795,https://open.yukon.ca/sites/default/files/NHS_2011_VIS_MINORITY_0.CSV,upload,22366,Visible Minority Group (National Household Survey 2011),22367,https://open.yukon.ca/data/datasets/visible-minority-group-national-household-survey-2011/resource/59809b04-229d-4946-882e
data,"Economic Family Total and After-tax Income (in 2005, Census 2006)",,CSV,2018-09-19 09:49:31,2021-04-01 00:42:15,17904,https://open.yukon.ca/sites/default/files/CENSUS_2006_FAMILY_INC_0.CSV,upload,22368,"Economic Family Total and After-tax Income (in 2005, Census 2006)",22369,https://open.yukon.ca/data/datasets/economic-family-total-and-after-tax-income-2005-census-2006/resource/1b52e5f9-961b
data,Mobility Status (National Household Survey 2011),,CSV,2018-09-19 09:49:31,2021-04-01 00:42:15,8379,https://open.yukon.ca/sites/default/files/NHS_2011_MOBILITY_0.CSV,upload,22370,Mobility Status (National Household Survey 2011),22371,https://open.yukon.ca/data/datasets/mobility-status-national-household-survey-2011/resource/bac31c12-a11f-4d60-ad80
data,"Census Family Income (in 2000, Census 2001)",,CSV,2018-09-19 10:02:37,2021-04-01 00:42:18,10257,https://open.yukon.ca/sites/default/files/CENSUS_2001_FAMILY_INC_0.CSV,upload,22372,"Census Family Income (in 2000, Census 2001)",22373,https://open.yukon.ca/data/datasets/census-family-income-2000-census-2001/resource/5faef8ef-ea4a-49d7-aae3-2b413b7b1eaf
data,"Non-economic Family Income (in 2010, National Household Survey 2011)",,CSV,2018-09-19 10:02:37,2021-04-01 00:42:18,7194,https://open.yukon.ca/sites/default/files/NHS_2011_NONEC_FAMILY_INCOME_0.CSV,upload,22374,"Non-economic Family Income (in 2010, National Household Survey 2011)",22375,https://open.yukon.ca/data/datasets/non-economic-family-income-2010-national-household-survey-2011/resource/2eac9d1c-91e0
data,Labour Force Participation by Presence of Children (Census 2001),,CSV,2018-09-19 10:02:37,2021-04-01 00:42:18,21868,https://open.yukon.ca/sites/default/files/CENSUS_2001_LBF_PARTIC_CHILD_0.CSV,upload,22376,Labour Force Participation by Presence of Children (Census 2001),22377,https://open.yukon.ca/data/datasets/labour-force-participation-presence-children-census-2001/resource/a8ee2d2b-06c0-41e5
data,Employment Income (Census 2001),,CSV,2018-09-19 10:02:37,2021-04-01 00:42:18,18310,https://open.yukon.ca/sites/default/files/CENSUS_2001_EMPLOY_INCOME_0.CSV,upload,22378,Employment Income (Census 2001),22379,https://open.yukon.ca/data/datasets/employment-income-census-2001/resource/164f46fd-0765-40aa-a176-3b3c168cca85
data,Private Household Size and Type (Census 2011),,CSV,2018-09-19 10:03:17,2021-04-01 00:42:18,6013,https://open.yukon.ca/sites/default/files/CENSUS_2011_HOUSEHOLDS_0.CSV,upload,22382,Private Household Size and Type (Census 2011),22383,https://open.yukon.ca/data/datasets/private-household-size-and-type-census-2011/resource/6f4afab1-4072-48e8-80f1
data,Mother Tongue (Census 2006),,CSV,2018-09-19 10:03:17,2021-04-01 00:42:18,10135,https://open.yukon.ca/sites/default/files/CENSUS_2006_MOTHER_TONGUE_0.CSV,upload,22386,Mother Tongue (Census 2006),22387,https://open.yukon.ca/data/datasets/mother-tongue-census-2006/resource/59978b08-0b43-4472-ad31-02df6e865199
data,Employed Labour Force by Mode of Transportation (Census 2001),,CSV,2018-09-19 10:03:17,2021-04-01 00:42:18,5301,https://open.yukon.ca/sites/default/files/CENSUS_2001_TRANSPORTATION_0.CSV,upload,22388,Employed Labour Force by Mode of Transportation (Census 2001),22389,https://open.yukon.ca/data/datasets/employed-labour-force-mode-transportation-census-2001/resource/21f0a693-21a5-4b15-a2dc
data,Population by Sex and Age Group (Census 2006),,CSV,2018-09-19 10:03:50,2021-04-01 00:51:20,7152,https://open.yukon.ca/sites/default/files/CENSUS_2006_POP_AGE_0.CSV,upload,22390,Population by Sex and Age Group (Census 2006),22391,https://open.yukon.ca/data/datasets/population-sex-and-age-group-census-2006/resource/ac0e955a-58e4-47f0-9549-c526adc2fd58
data,Labour Force Class (National Household Survey 2011),,CSV,2018-09-19 10:03:50,2021-04-01 00:42:21,7055,https://open.yukon.ca/sites/default/files/NHS_2011_LFS_CLASS_0.CSV,upload,22392,Labour Force Class (National Household Survey 2011),22393,https://open.yukon.ca/data/datasets/labour-force-class-national-household-survey-2011/resource/51f7c3c9-2732-423f-8dbe
data,Labour Force Class (Census 2001),,CSV,2018-09-19 10:03:50,2021-04-01 00:42:21,8187,https://open.yukon.ca/sites/default/files/CENSUS_2001_LBF_CLASS_0.CSV,upload,22394,Labour Force Class (Census 2001),22395,https://open.yukon.ca/data/datasets/labour-force-class-census-2001/resource/ec96ddd9-a7d7-4e7e-ad9b-0cd97a62e107
data,Labour Force Participation (National Household Survey 2011),,CSV,2018-09-19 10:03:50,2021-04-01 00:42:21,7451,https://open.yukon.ca/sites/default/files/NHS_2011_LFS_PART_0.CSV,upload,22396,Labour Force Participation (National Household Survey 2011),22397,https://open.yukon.ca/data/datasets/labour-force-participation-national-household-survey-2011/resource/d59c587e-3399-4f9f
data,Language Used at Work (Census 2001),,CSV,2018-09-19 10:04:25,2021-04-01 00:42:21,4209,https://open.yukon.ca/sites/default/files/CENSUS_2001_WORK_LANGUAGE_0.CSV,upload,22398,Language Used at Work (Census 2001),22399,https://open.yukon.ca/data/datasets/language-used-work-census-2001/resource/db443239-0602-4f36-91ef-e25ae8c9c551
data,Unpaid Work (Census 2006),,CSV,2018-09-19 10:04:25,2021-04-01 00:42:21,11502,https://open.yukon.ca/sites/default/files/CENSUS_2006_UNPAID_WORK_0.CSV,upload,22400,Unpaid Work (Census 2006),22401,https://open.yukon.ca/data/datasets/unpaid-work-census-2006/resource/9c1c1115-7d68-44c3-8f31-82e0fbe2f1fb
data,Private Household Size and Type (Census 2001),,CSV,2018-09-19 10:04:25,2021-04-01 00:42:21,3788,https://open.yukon.ca/sites/default/files/CENSUS_2001_HOUSEHOLDS_0.CSV,upload,22402,Private Household Size and Type (Census 2001),22403,https://open.yukon.ca/data/datasets/private-household-size-and-type-census-2001/resource/fb03cc0d-d0e9-4a12-bb46
data,Labour Force by Industry (Census 2001),,CSV,2018-09-19 10:04:25,2021-04-01 00:42:21,11085,https://open.yukon.ca/sites/default/files/CENSUS_2001_LBF_INDUSTRY_0.CSV,upload,22404,Labour Force by Industry (Census 2001),22405,https://open.yukon.ca/data/datasets/labour-force-industry-census-2001/resource/b39d293c-9fb0-437d-a918-164bc3d57678
data,"Housing Tenure, Condition, Period of Construction and Structural Type (Census 2001)",,CSV,2018-09-19 10:04:25,2021-04-01 00:42:21,5815,https://open.yukon.ca/sites/default/files/CENSUS_2001_DWELLINGS_0.CSV,upload,22406,"Housing Tenure, Condition, Period of Construction and Structural Type (Census 2001)",22407,https://open.yukon.ca/data/datasets/housing-tenure-condition-period-construction-and-structural-type-census-2001/resource
data,Language (Census 2011),,CSV,2018-09-19 10:06:52,2021-04-01 00:51:20,4097,https://open.yukon.ca/sites/default/files/CENSUS_2011_LANGUAGE_0.CSV,upload,22408,Language (Census 2011),22409,https://open.yukon.ca/data/datasets/language-census-2011/resource/a56e6915-4b45-40d1-8f2f-2b1597a22015
data,"Household Income (in 2005, Census 2006)",,CSV,2018-09-19 10:06:52,2021-04-01 00:42:21,11487,https://open.yukon.ca/sites/default/files/CENSUS_2006_HHD_INC_0.CSV,upload,22410,"Household Income (in 2005, Census 2006)",22411,https://open.yukon.ca/data/datasets/household-income-2005-census-2006/resource/f9745ee6-1019-43ec-b776-e01371cbed5d
data,Place of Employment (National Household Survey 2011),,CSV,2018-09-19 10:06:52,2021-04-01 00:42:24,7040,https://open.yukon.ca/sites/default/files/NHS_2011_PLACE_OF_EMP_0.CSV,upload,22412,Place of Employment (National Household Survey 2011),22413,https://open.yukon.ca/data/datasets/place-employment-national-household-survey-2011/resource/ef5d50ef-a0fe-472b-911d
data,Marital Status and Census Family Structure (Census 2011),,CSV,2018-09-19 10:06:52,2021-04-01 00:42:24,9878,https://open.yukon.ca/sites/default/files/CENSUS_2011_FAMILY_0.CSV,upload,22414,Marital Status and Census Family Structure (Census 2011),22415,https://open.yukon.ca/data/datasets/marital-status-and-census-family-structure-census-2011/resource/0f16e1c6-7040-45a8
data,Mobility Status (Census 2006),,CSV,2018-09-19 10:07:42,2021-04-01 00:42:24,4582,https://open.yukon.ca/sites/default/files/CENSUS_2006_MOBILITY_0.CSV,upload,22416,Mobility Status (Census 2006),22417,https://open.yukon.ca/data/datasets/mobility-status-census-2006/resource/549188e7-67fc-43dd-9738-cbd6156ca370
data,Visible Minority Group (Census 2001),,CSV,2018-09-19 10:07:42,2021-04-01 00:42:24,3620,https://open.yukon.ca/sites/default/files/CENSUS_2001_MINORITY_0.CSV,upload,22418,Visible Minority Group (Census 2001),22419,https://open.yukon.ca/data/datasets/visible-minority-group-census-2001/resource/0d0ca365-d382-4a28-940d-950dfddd232e
data,Labour Force by Occupation (National Household Survey 2011),,CSV,2018-09-19 10:07:42,2021-04-01 00:42:24,8199,https://open.yukon.ca/sites/default/files/NHS_2011_LFS_OCCUPATION_0.CSV,upload,22420,Labour Force by Occupation (National Household Survey 2011),22421,https://open.yukon.ca/data/datasets/labour-force-occupation-national-household-survey-2011/resource/b5dd31cb-8ffc-4411
data,Labour Force by Occupation (Census 2001),,CSV,2018-09-19 10:07:42,2021-04-01 00:42:24,21187,https://open.yukon.ca/sites/default/files/CENSUS_2001_LBF_OCCUPATION_0.CSV,upload,22422,Labour Force by Occupation (Census 2001),22423,https://open.yukon.ca/data/datasets/labour-force-occupation-census-2001/resource/85946bc7-5b74-4ef4-9e63-c54a9589b3bc
data,Labour Force Participation (Census 2001),,CSV,2018-09-19 10:08:24,2021-04-01 00:42:24,13636,https://open.yukon.ca/sites/default/files/CENSUS_2001_LBF_PARTICIPATION_0.CSV,upload,22424,Labour Force Participation (Census 2001),22425,https://open.yukon.ca/data/datasets/labour-force-participation-census-2001/resource/26e52fc2-3319-4cdf-ba50-39a30fa8b9ee
data,Language (Census 2006),,CSV,2018-09-19 10:08:24,2021-04-01 00:42:24,18117,https://open.yukon.ca/sites/default/files/CENSUS_2006_LANGUAGE_0.CSV,upload,22426,Language (Census 2006),22427,https://open.yukon.ca/data/datasets/language-census-2006/resource/8bcf3b57-1447-4ea4-a1fe-03fb4d850a64
data,Language (Census 2001),,CSV,2018-09-19 10:08:24,2021-04-01 00:42:24,15005,https://open.yukon.ca/sites/default/files/CENSUS_2001_LANGUAGE_0.CSV,upload,22428,Language (Census 2001),22429,https://open.yukon.ca/data/datasets/language-census-2001/resource/514a07d0-9d0c-48f9-862f-3d9874ce0a7a
data,Labour Force by Industry (National Household Survey 2011),,CSV,2018-09-19 10:08:24,2021-04-01 00:42:24,9073,https://open.yukon.ca/sites/default/files/NHS_2011_LFS_INDUSTRY_0.CSV,upload,22430,Labour Force by Industry (National Household Survey 2011),22431,https://open.yukon.ca/data/datasets/labour-force-industry-national-household-survey-2011/resource/8e22de2a-3248-4291-968b
